group,role,count,tobj_mean,tobj_std,tobj_min,tobj_p25,tobj_p50,tobj_p75,tobj_p90,tobj_max,tunk_mean,tunk_std,tunk_min,tunk_p25,tunk_p50,tunk_p75,tunk_p90,tunk_max,max_known_iou_mean,max_known_iou_std,max_known_iou_min,max_known_iou_p25,max_known_iou_p50,max_known_iou_p75,max_known_iou_p90,max_known_iou_max,best_full_iou_mean,best_full_iou_std,best_full_iou_min,best_full_iou_p25,best_full_iou_p50,best_full_iou_p75,best_full_iou_p90,best_full_iou_max,best_target_iou_mean,best_target_iou_std,best_target_iou_min,best_target_iou_p25,best_target_iou_p50,best_target_iou_p75,best_target_iou_p90,best_target_iou_max,max_known_score_mean,max_known_score_std,max_known_score_min,max_known_score_p25,max_known_score_p50,max_known_score_p75,max_known_score_p90,max_known_score_max,tunk_minus_tobj_mean,tunk_minus_tobj_std,tunk_minus_tobj_min,tunk_minus_tobj_p25,tunk_minus_tobj_p50,tunk_minus_tobj_p75,tunk_minus_tobj_p90,tunk_minus_tobj_max,tunk_over_tobj_mean,tunk_over_tobj_std,tunk_over_tobj_min,tunk_over_tobj_p25,tunk_over_tobj_p50,tunk_over_tobj_p75,tunk_over_tobj_p90,tunk_over_tobj_max
pull_cart|stride16,unknown,65,0.1845808019861579,0.18369500369257136,0.010065711103379726,0.045171454548835754,0.11219317466020584,0.2856917977333069,0.4622235596179962,0.7679736018180847,0.06334923157208742,0.07486779135020832,0.00027046134346164763,0.008900797925889492,0.034005846828222275,0.08795741945505142,0.1793294876813889,0.3209177255630493,0.16686756917490408,0.1227804021094085,0.0,0.06333807855844498,0.15173117816448212,0.256314218044281,0.3246951103210449,0.4626440703868866,0.7458729798977192,0.14445342433458525,0.5043492913246155,0.6153230667114258,0.7182767987251282,0.8788978457450867,0.9542076230049134,0.9840739369392395,0.7458729798977192,0.14445342433458525,0.5043492913246155,0.6153230667114258,0.7182767987251282,0.8788978457450867,0.9542076230049134,0.9840739369392395,0.025642934183493848,0.04502324558977321,3.9126771298469976e-05,0.0025383024476468563,0.0048650228418409824,0.0386555939912796,0.055137237161397935,0.2741723656654358,-0.1212315708398819,0.13944368596544185,-0.6087219715118408,-0.16592036187648773,-0.07439496368169785,-0.02990049496293068,-0.010232807137072085,0.06894643604755402,0.3276245304884819,0.27622180131178076,0.026869570836424828,0.1730516105890274,0.23224350810050964,0.4014647603034973,0.6331130743026737,1.4154971837997437
pull_cart|stride32,unknown,28,0.10904281263771866,0.08443423923523762,0.010267230682075024,0.042382532730698586,0.08211842551827431,0.1540236473083496,0.2305313602089882,0.3252854347229004,0.02768290132475418,0.031347542267479156,0.000894527358468622,0.007609944208525121,0.018914785236120224,0.03614537790417671,0.05621293112635613,0.16106028854846954,0.23708537334044064,0.1467683199171738,0.0,0.11763467267155647,0.2492191642522812,0.36835813522338867,0.42288478016853337,0.46681609749794006,0.7823540504489627,0.13948245900659054,0.5007795095443726,0.6710503101348877,0.7877033948898315,0.9136001020669937,0.9446486294269562,0.9914525151252747,0.7823540504489627,0.13948245900659054,0.5007795095443726,0.6710503101348877,0.7877033948898315,0.9136001020669937,0.9446486294269562,0.9914525151252747,0.07616557097636749,0.13270660654225147,6.3688239606563e-06,0.005112513550557196,0.011219393461942673,0.057423586025834084,0.28353991210460666,0.5594717264175415,-0.08135991164350084,0.06145611041614094,-0.2178143858909607,-0.12077600881457329,-0.04931655153632164,-0.033702014945447445,-0.012660719081759452,-0.008248352445662022,0.23725400266370603,0.11014335956534084,0.05498466268181801,0.15449361130595207,0.21040092408657074,0.3071225956082344,0.3757009387016296,0.49513524770736694
pull_cart|stride8,unknown,14,0.057462930612798245,0.04697483202322751,0.011601910926401615,0.018004618119448423,0.03493660222738981,0.09805355966091156,0.12728214859962467,0.14894483983516693,0.014038399394069399,0.01451108234081245,0.002020689193159342,0.003047474834602326,0.007785813417285681,0.020487016066908836,0.02481250036507845,0.05753091350197792,0.06039449258865456,0.07980379432105042,0.0,0.0005641661773552187,0.032290343195199966,0.08113150671124458,0.1860005378723146,0.2512282729148865,0.7233567663601467,0.14513859225102768,0.5281766653060913,0.5852203220129013,0.7053943276405334,0.8589314520359039,0.9044330894947052,0.9422127604484558,0.7233567663601467,0.14513859225102768,0.5281766653060913,0.5852203220129013,0.7053943276405334,0.8589314520359039,0.9044330894947052,0.9422127604484558,0.051636036044718434,0.055130635984065764,0.0004739970900118351,0.0028445852221921086,0.03134062048047781,0.07801586389541626,0.13424661681056027,0.16609735786914825,-0.04342453188395926,0.03553124768168261,-0.10971210896968842,-0.07602805458009243,-0.030009929090738297,-0.014775141142308712,-0.009738125279545781,-0.00011924002319574356,0.2681923487356731,0.21877608859032235,0.07292468845844269,0.16669388860464096,0.2154337838292122,0.2979509010910988,0.3703756213188172,0.992090106010437
road_roller|stride16,unknown,50,0.23227404767647386,0.18009462079621735,0.012032872997224331,0.061634235084056854,0.22829216718673706,0.35268616676330566,0.5037819206714631,0.6622408032417297,0.12267943816259504,0.09922588927282955,0.005465618334710598,0.023767724633216858,0.10779521614313126,0.1823938637971878,0.28050501346588136,0.31865987181663513,0.07580885676434264,0.12305526064947321,0.0,0.0,0.0396250169724226,0.07510615140199661,0.25477954745292664,0.4860886335372925,0.8194453060626984,0.14808764254627127,0.500690758228302,0.6935016363859177,0.8766687512397766,0.9435579925775528,0.9665347933769226,0.9816159605979919,0.8194453060626984,0.14808764254627127,0.500690758228302,0.6935016363859177,0.8766687512397766,0.9435579925775528,0.9665347933769226,0.9816159605979919,0.03517575077537913,0.050078846710883515,8.813702152110636e-05,0.002257502404972911,0.008285598596557975,0.04014371056109667,0.09734917134046554,0.20800700783729553,-0.10959460977464915,0.10820003974454942,-0.4268268048763275,-0.1442239060997963,-0.07220236212015152,-0.02606603456661105,-0.009662053547799587,-0.006567254662513733,0.5127726826071739,0.18063832864298024,0.19250592589378357,0.44892239570617676,0.538210541009903,0.5911720395088196,0.6952190935611726,0.8642681837081909
road_roller|stride32,unknown,21,0.1853198309295944,0.2206659075995092,0.010031222365796566,0.013358370400965214,0.1358102709054947,0.26845604181289673,0.4926741421222687,0.6872111558914185,0.12886548720832383,0.1706835401359741,0.0024323295801877975,0.0037924516946077347,0.05845801159739494,0.17913490533828735,0.4456939995288849,0.5391294360160828,0.11418838914306391,0.17310525778478705,0.0,0.0,0.004530200734734535,0.18446438014507294,0.4489074647426605,0.46725043654441833,0.6964798967043558,0.16977597788986223,0.5179462432861328,0.5707158446311951,0.6193933486938477,0.8927943110466003,0.9586477279663086,0.9952390789985657,0.6964798967043558,0.16977597788986223,0.5179462432861328,0.5707158446311951,0.6193933486938477,0.8927943110466003,0.9586477279663086,0.9952390789985657,0.01150618887502441,0.02016071747410661,4.3216846279392485e-06,0.00037585364771075547,0.0010017013410106301,0.01601773500442505,0.0504649318754673,0.07131924480199814,-0.05645434354387578,0.11073053067413817,-0.3135392367839813,-0.1295974999666214,-0.009870095178484917,-0.007494952529668808,0.0440526157617569,0.13014322519302368,0.5495944349538713,0.38674745548509865,0.20432576537132263,0.2775801420211792,0.3635971248149872,0.7845178842544556,1.3243688344955444,1.4124319553375244
road_roller|stride8,unknown,10,0.09232215294614435,0.0929884609338109,0.010010848753154278,0.021405006060376763,0.05326249077916145,0.1058004330843687,0.24877506792545317,0.2884645462036133,0.027157914062263443,0.02910616812345472,0.0007175366044975817,0.0037627127312589437,0.02136396337300539,0.03007776476442814,0.05933858044445513,0.09995922446250916,0.04173820521682501,0.052641413952503845,0.0,0.0,0.0042174579575657845,0.09886849950999022,0.11524430960416793,0.12737013399600983,0.6738061606884003,0.1175421761140946,0.5751277804374695,0.5898825079202652,0.6050211787223816,0.7161910980939865,0.8442532777786255,0.9377623796463013,0.6738061606884003,0.1175421761140946,0.5751277804374695,0.5898825079202652,0.6050211787223816,0.7161910980939865,0.8442532777786255,0.9377623796463013,0.05580694563686848,0.08300116537276268,0.0017458699876442552,0.004418610187713057,0.017542961984872818,0.051112817134708166,0.17636340260505673,0.25920015573501587,-0.06516423877328634,0.06959294891626425,-0.23363937437534332,-0.082496402785182,-0.030736553482711315,-0.013866379857063293,-0.010613569244742395,-0.009293312206864357,0.27150579169392586,0.1677805263430398,0.07167590409517288,0.15790435671806335,0.19670485705137253,0.36355961859226227,0.5647081732749939,0.5647081732749939
street_cart|stride16,novel,1254,0.1464645331406125,0.17050554368758802,0.010185140185058117,0.02627412974834442,0.06777225807309151,0.21094484627246857,0.4255927473306656,0.840217649936676,0.04978451326137278,0.07082213634172593,0.0001724010071484372,0.00506483786739409,0.018431564792990685,0.06623446568846703,0.15034094005823137,0.6304067969322205,0.1242340693734875,0.12865430953065235,0.0,0.0,0.08732061833143234,0.21221644431352615,0.32511737048625955,0.4948253035545349,0.7562634116439728,0.14411135922805016,0.5004504323005676,0.6249076128005981,0.7710616290569305,0.8941803276538849,0.9394888043403625,0.9896852970123291,0.7562634116439728,0.14411135922805016,0.5004504323005676,0.6249076128005981,0.7710616290569305,0.8941803276538849,0.9394888043403625,0.9896852970123291,0.07450563887438398,0.13375041213766928,1.476724719395861e-05,0.00361441052518785,0.01468987250700593,0.08124780654907227,0.23868207633495356,0.8729392290115356,-0.09668001989266602,0.12042068925620673,-0.6805840134620667,-0.129023477435112,-0.043146438896656036,-0.018679568078368902,-0.010616425238549708,0.13787230849266052,0.30240521585848035,0.21055416621386905,0.01499022077769041,0.1515156850218773,0.24500776827335358,0.40335071086883545,0.5928600668907167,1.4041974544525146
street_cart|stride32,novel,243,0.1272178055151316,0.13053328132275172,0.010000173933804035,0.023606831207871437,0.07179856300354004,0.2100609987974167,0.3620779633522034,0.5156346559524536,0.05287839405534697,0.06691751008485798,0.000517903477884829,0.004982993472367525,0.021243810653686523,0.08125951886177063,0.1413529425859452,0.3587917387485504,0.14760538405408688,0.13544406928604938,0.0,0.014045042917132378,0.12945908308029175,0.23887716978788376,0.3498091876506806,0.4852052628993988,0.7835749755670995,0.15161004808355028,0.5001620650291443,0.6455475687980652,0.8168358206748962,0.923431009054184,0.9667630076408387,0.9918090105056763,0.7835749755670995,0.15161004808355028,0.5001620650291443,0.6455475687980652,0.8168358206748962,0.923431009054184,0.9667630076408387,0.9918090105056763,0.03883034890001699,0.09058137930720564,2.9040481877018465e-06,0.0020682838512584567,0.01044491957873106,0.03052863571792841,0.0902955830097199,0.8457444906234741,-0.07433941129043146,0.08046027256150388,-0.3748725652694702,-0.10753568261861801,-0.03821365162730217,-0.016366837546229362,-0.01070176064968109,0.011228866875171661,0.34048234287327456,0.18585065205932852,0.03118107281625271,0.19713744521141052,0.31721457839012146,0.43669751286506653,0.5895801782608032,1.1025242805480957
street_cart|stride8,novel,304,0.07224363300912573,0.08722315445871139,0.01017009001225233,0.01716143498197198,0.039197856560349464,0.08417002111673355,0.18539596945047368,0.47393253445625305,0.026324358554790563,0.048535029155273746,0.00032669358188286424,0.003447016002610326,0.008148414548486471,0.02258230885490775,0.07919740602374072,0.3554285168647766,0.10677234178307883,0.11868491740110916,0.0,0.0,0.0695040114223957,0.17239707708358765,0.28587403297424313,0.48087048530578613,0.6801129803061485,0.13053851651243084,0.5001060962677002,0.5614432692527771,0.6607324481010437,0.7821903377771378,0.8772307515144347,0.9848214387893677,0.6801129803061485,0.13053851651243084,0.5001060962677002,0.5614432692527771,0.6607324481010437,0.7821903377771378,0.8772307515144347,0.9848214387893677,0.057861680143655815,0.10394641097344892,3.127546369796619e-05,0.0029242890304885805,0.015907807275652885,0.05980441812425852,0.1582615628838538,0.636508047580719,-0.045919274742788584,0.056136632803757025,-0.3870002031326294,-0.05969946179538965,-0.02484203688800335,-0.012678701663389802,-0.009386350400745869,0.005585886538028717,0.28062917368094387,0.20603459263683674,0.018577080219984055,0.12299818731844425,0.2229447364807129,0.3799525871872902,0.5832551836967468,1.1240638494491577
tanker_vehicle|stride16,novel,319,0.3268987679194227,0.27120861772356764,0.010035750456154346,0.07324080914258957,0.2670137882232666,0.5593288242816925,0.7428794741630553,0.918707013130188,0.24145076073150348,0.2525440241942335,0.0004868581017944962,0.03953966312110424,0.1366475224494934,0.3945525139570236,0.6942657232284545,0.8454582691192627,0.03952076535295014,0.06797652137057777,0.0,0.0,0.0,0.06669921800494194,0.13685473203659057,0.46970877051353455,0.8160728206828843,0.14303938763667304,0.5000655055046082,0.6995784640312195,0.8734170794487,0.9382238984107971,0.9609009861946106,0.9877942800521851,0.8160728206828843,0.14303938763667304,0.5000655055046082,0.6995784640312195,0.8734170794487,0.9382238984107971,0.9609009861946106,0.9877942800521851,0.05634920632288345,0.13251738838669794,9.96863491309341e-06,0.000979105127044022,0.0059495968744158745,0.03713284432888031,0.16881465911865234,0.9000402092933655,-0.08544800693729782,0.1422108665206194,-0.7049248218536377,-0.13358553498983383,-0.037447936832904816,-0.003826773725450039,0.04934684038162229,0.2003229707479477,0.6968135758533747,0.35754518387909123,0.028141982853412628,0.4300425201654434,0.6432427167892456,0.9657725691795349,1.1284782648086549,1.8660858869552612
tanker_vehicle|stride32,novel,72,0.27580843546376044,0.22045919263786187,0.010095775127410889,0.04629604518413544,0.25123700499534607,0.43270785361528397,0.5960692942142486,0.7567518353462219,0.19736558078956376,0.19604895225367944,0.00374218518845737,0.032817211002111435,0.11353931203484535,0.36207179725170135,0.49916593432426454,0.6846257448196411,0.03212017591997412,0.04935509384753295,0.0,0.0,0.01423025457188487,0.03738618455827236,0.09571712613105772,0.24211537837982178,0.7919641393754218,0.17729744294814762,0.5002443194389343,0.6125086843967438,0.7832692265510559,0.961453765630722,0.982031124830246,0.990669310092926,0.7919641393754218,0.17729744294814762,0.5002443194389343,0.6125086843967438,0.7832692265510559,0.961453765630722,0.982031124830246,0.990669310092926,0.09846083804398455,0.2193871963791915,8.481083568767644e-06,0.00018790318790706806,0.002372895833104849,0.0467823501676321,0.48093539178371425,0.8687997460365295,-0.0784428546903655,0.12877789854471675,-0.36532652378082275,-0.1662428230047226,-0.025033429265022278,-0.003308752551674843,0.026559382677078247,0.21419844031333923,0.7216367801237438,0.40578242625775035,0.1094391942024231,0.3458458110690117,0.7457921206951141,0.9676188081502914,1.2176938891410827,1.653781771659851
tanker_vehicle|stride8,novel,130,0.16590723603104168,0.15366169389178738,0.010014156810939312,0.020862719975411892,0.11109484732151031,0.28290437161922455,0.38875188529491433,0.5695889592170715,0.08509741628826864,0.10822369612782567,0.0001122187968576327,0.004428680986166,0.03175788838416338,0.13932716473937035,0.23818791061639794,0.46129971742630005,0.047434295803451765,0.06703982081962412,0.0,0.0,0.0016143328975886106,0.09212838672101498,0.15223019570112228,0.2821616232395172,0.7586356034645667,0.15564062647218,0.5051564574241638,0.5852076262235641,0.8161369860172272,0.8910086154937744,0.9360830843448639,0.9840945601463318,0.7586356034645667,0.15564062647218,0.5051564574241638,0.5852076262235641,0.8161369860172272,0.8910086154937744,0.9360830843448639,0.9840945601463318,0.025284212882699927,0.05160002721771079,2.750084240688011e-05,0.001557082956423983,0.00713054183870554,0.023791975807398558,0.06375710666179657,0.3215779662132263,-0.08080981962311153,0.07746420247554868,-0.3493480682373047,-0.14411520957946777,-0.05448248237371445,-0.014728310285136104,-0.009852548036724326,0.05928066372871399,0.36642184550515733,0.25850586619587357,0.010047988034784794,0.1610802710056305,0.29872603714466095,0.5366526991128922,0.6903570413589478,1.201850175857544
tractor|stride16,unknown,410,0.25885398384501657,0.2543119273411541,0.010061720386147499,0.032400275580585,0.1423574537038803,0.4634697362780571,0.6631733179092407,0.9047999978065491,0.11379430736542862,0.1515975829439887,0.0004187242011539638,0.009420694317668676,0.0422146450728178,0.1537889577448368,0.3866518020629885,0.6760441064834595,0.034350252929200395,0.05733407781698563,0.0,0.0,0.0,0.052080932073295116,0.11069368198513985,0.30834323167800903,0.7666439629182583,0.1493272290244389,0.5010623335838318,0.6276527643203735,0.7871269583702087,0.9065629839897156,0.9540492534637451,0.991252064704895,0.7666439629182583,0.1493272290244389,0.5010623335838318,0.6276527643203735,0.7871269583702087,0.9065629839897156,0.9540492534637451,0.991252064704895,0.07726846766413806,0.1373721464438956,9.093082553590648e-06,0.004379807505756617,0.021923435851931572,0.07318528741598129,0.21136818826198578,0.8395061492919922,-0.1450596763298097,0.14525741270479736,-0.5802413821220398,-0.2566511034965515,-0.08933783322572708,-0.02036099461838603,-0.010231632739305496,0.04754817485809326,0.3645098406548907,0.22433490804576042,0.03922377526760101,0.2070167139172554,0.3110904097557068,0.4960622191429138,0.6365218997001654,1.7393507957458496
tractor|stride32,unknown,188,0.1905084868169766,0.16709729219200145,0.010202537290751934,0.03518666233867407,0.13920756429433823,0.3273691385984421,0.4268401056528092,0.7364527583122253,0.07202056082036158,0.10069326427837669,0.000591148913372308,0.007672094507142901,0.037275686860084534,0.09577554650604725,0.19662891328334808,0.7615945935249329,0.0404817572134755,0.0650381702289523,0.0,0.0,0.005150968674570322,0.06639068573713303,0.11136358007788665,0.37720850110054016,0.8005958548251618,0.15453324450957504,0.5068178772926331,0.6609532684087753,0.8470893204212189,0.9360101222991943,0.9698078155517579,0.9965991377830505,0.8005958548251618,0.15453324450957504,0.5068178772926331,0.6609532684087753,0.8470893204212189,0.9360101222991943,0.9698078155517579,0.9965991377830505,0.05665685483763277,0.12277644844077178,2.105269459207193e-06,0.0008647858048789203,0.005018611205741763,0.044193061999976635,0.17861315906047823,0.6967092752456665,-0.11848792568483252,0.11939405471028891,-0.46284475922584534,-0.20229821652173996,-0.07304868474602699,-0.018824130296707153,-0.008827280066907405,0.07449238002300262,0.35312319148648924,0.2654900021833363,0.03181466460227966,0.14451678097248077,0.28221552073955536,0.49480675160884857,0.6963127553462983,1.5347979068756104
tractor|stride8,unknown,94,0.10680765282124915,0.09990754071678748,0.010098540224134922,0.018909990787506104,0.06867020949721336,0.17759982496500015,0.23735649585723878,0.41409850120544434,0.021999327316657304,0.026632435765676993,0.0002431287575745955,0.003248849476221949,0.008565427735447884,0.03412545192986727,0.0573572400957346,0.13614359498023987,0.038767204302898116,0.06396038000578262,0.0,0.0,0.0,0.05341871175915003,0.1448121815919876,0.26003262400627136,0.7179099238933401,0.1294523813559269,0.5020943284034729,0.6222225427627563,0.7214811146259308,0.804120197892189,0.9009155631065369,0.9629458785057068,0.7179099238933401,0.1294523813559269,0.5020943284034729,0.6222225427627563,0.7214811146259308,0.804120197892189,0.9009155631065369,0.9629458785057068,0.09672255271165185,0.1362653119902221,0.00031644655973650515,0.0076933043310418725,0.03681068308651447,0.13473309203982353,0.2434493288397789,0.7807733416557312,-0.08480832508784976,0.08190481054493913,-0.3714783191680908,-0.13933417201042175,-0.04684331268072128,-0.013847638154402375,-0.009575725812464953,-0.0007170587778091431,0.19893234633305606,0.16185025819621712,0.017298730090260506,0.07673198357224464,0.15017705410718918,0.27667277306318283,0.40005503296852124,0.9628996253013611
truck|stride16,novel,20255,0.3404906861228403,0.3131139812811717,0.010000446811318398,0.03402666933834553,0.2379530668258667,0.6520216464996338,0.7973775744438173,0.9623361229896545,0.2774226534605208,0.28621529129107126,4.912646909360774e-05,0.01802227646112442,0.15307244658470154,0.5171864330768585,0.7352069258689882,0.9708443880081177,0.06559278998376504,0.09571600764395896,0.0,0.0,0.015864834189414978,0.10369117558002472,0.20598816275596624,0.49979284405708313,0.8028306981599704,0.15496940759444736,0.5000193119049072,0.6580030620098114,0.8649842739105225,0.9390522837638855,0.9644678831100464,0.9957424998283386,0.8028306981599704,0.15496940759444736,0.5000193119049072,0.6580030620098114,0.8649842739105225,0.9390522837638855,0.9644678831100464,0.9957424998283386,0.04641197612471132,0.11641175592431592,3.71687519873376e-07,0.0006082881009206176,0.0051475511863827705,0.030362398363649845,0.12089520841836947,0.9816666841506958,-0.0630680326706199,0.12900224942042565,-0.8018115162849426,-0.10151765123009682,-0.018470637500286102,-0.0020674713887274265,0.04500464498996741,0.3693810701370239,0.7382307985639124,0.4045591757067387,0.0023745684884488583,0.4369688332080841,0.7476945519447327,0.9824820756912231,1.1809388160705574,5.800448894500732
truck|stride32,novel,11623,0.3053737070920574,0.2312344861233737,0.010007177479565144,0.05832556262612343,0.30529266595840454,0.5064468383789062,0.6107215762138367,0.8995817303657532,0.27409944061093733,0.2501378119047891,0.00015433762746397406,0.029641038738191128,0.22495539486408234,0.4724957197904587,0.6448835968971254,0.9522089958190918,0.045056819921620486,0.08300308246063001,0.0,0.0,0.007083927281200886,0.05101984180510044,0.14485054612159762,0.49907854199409485,0.8400471454682884,0.15566243286271725,0.5005978941917419,0.7119835019111633,0.9126595258712769,0.9691108167171478,0.98454749584198,0.9987380504608154,0.8400471454682884,0.15566243286271725,0.5005978941917419,0.7119835019111633,0.9126595258712769,0.9691108167171478,0.98454749584198,0.9987380504608154,0.03081081866323591,0.10869078378577163,7.498730951738253e-07,0.0005113488878123462,0.002140474272891879,0.009123861324042082,0.04737372249364863,0.9692728519439697,-0.03127426645450648,0.11133242038558815,-0.7159281373023987,-0.06685974821448326,-0.014955269172787666,0.012331068515777588,0.09092158079147339,0.32847872376441956,0.7723389295873946,0.3777314968543317,0.014347904361784458,0.47806812822818756,0.8065981268882751,1.0399561524391174,1.222741723060608,2.724661111831665
truck|stride8,novel,29178,0.10927696245846254,0.1280531917666927,0.010000835172832012,0.018953775987029076,0.047590097412467,0.15826701745390892,0.3138788521289825,0.7222544550895691,0.06181799993746908,0.103366978647149,0.00016922492068260908,0.0037948342505842447,0.014801363926380873,0.07100565358996391,0.19486362934112547,0.7862582206726074,0.06597910372800692,0.09628936988379129,0.0,0.0,0.016052872873842716,0.10362802445888519,0.20722141116857523,0.49969106912612915,0.7625256893841363,0.13386493944266403,0.5000230669975281,0.6504148840904236,0.7863344550132751,0.8787579387426376,0.9242889285087585,0.9948044419288635,0.7625256893841363,0.13386493944266403,0.5000230669975281,0.6504148840904236,0.7863344550132751,0.8787579387426376,0.9242889285087585,0.9948044419288635,0.07015281035351703,0.11649462572783148,1.0250641935272142e-06,0.004524750169366598,0.02086818218231201,0.0801845658570528,0.20768306553363797,0.9864310622215271,-0.047458962499620415,0.06730472460324396,-0.5277654528617859,-0.06282016634941101,-0.021916097030043602,-0.01114350138232112,-0.006604916416108608,0.30004915595054626,0.40573761272761877,0.3195200483118094,0.0066929166205227375,0.1581052541732788,0.3077034652233124,0.5729347169399261,0.872182661294937,2.5760841369628906
